Date,yport_sigma,CCI,SBAC,CCI_volume,SBAC_volume,CCI_sigma,SBAC_sigma,yport_sigma_CCI_^GSPC,yport_sigma_SBAC_^GSPC,yport_sigma_CCI_AMT,yport_sigma_SBAC_AMT,yport_sigma_UNH_CI,yport_sigma_UNH_CNC
2014-03-07,0.320442414,57.70194626,94.20581818,3121700,758500,0.464988136,1.09241066,0.319885049,0.567922314,0.308937165,0.623152038,0.392545477,0.335387434
2014-03-10,0.326187124,57.78701401,93.69059753,2257100,737400,0.465720232,0.86108414,0.331718757,0.435845459,0.313109408,0.514790299,0.305854805,0.245631517
2014-03-11,0.325418791,58.07308578,94.11664581,1930300,1032500,0.465623259,0.825729969,0.333571875,0.418038249,0.311355886,0.403789119,0.323533255,0.284662398
2014-03-12,0.310817076,58.56018448,94.32470703,2186200,730400,0.450525977,0.815331322,0.329426541,0.339748943,0.297702759,0.25411022,0.268904191,0.228505123
2014-03-13,0.265772566,58.12720871,93.99774933,2190000,724000,0.374298779,0.336136509,0.274831558,0.345281309,0.229427584,0.260726798,0.221436488,0.182095047
2014-03-14,0.250624706,57.94164658,94.08692169,1227800,606900,0.360118416,0.337975108,0.259588174,0.367624843,0.211152286,0.323426168,0.159493564,0.14639932
2014-03-17,0.190457953,57.89523315,93.64105988,1926800,494200,0.270772923,0.343854242,0.195817494,0.446928622,0.156115857,0.363236545,0.285853057,0.184796665
2014-03-18,0.186034984,58.12054062,93.84913635,1279800,505300,0.26686977,0.395916187,0.192365898,0.387359991,0.153404516,0.411717657,0.294742042,0.185674851
2014-03-19,0.186757365,57.22719955,92.87813568,1469600,779400,0.269090467,0.314021511,0.198142886,0.352374899,0.171542703,0.452407962,0.281087957,0.179901706
2014-03-20,0.23948194,57.61559296,92.65026093,1223800,658000,0.343300996,0.479405944,0.250261142,0.34620166,0.219947415,0.430349323,0.359220907,0.194529054
2014-03-21,0.246543741,57.25050354,91.04515076,3586200,1041100,0.35794378,0.56192465,0.251499208,0.394580798,0.221638102,0.459089913,0.474536883,0.273481589
2014-03-24,0.293531315,57.58451462,90.54975128,1745800,793100,0.410938909,0.995211635,0.292570843,0.480746239,0.248806886,0.549204981,0.412575706,0.4132881
2014-03-25,0.311945364,57.24273682,89.70756531,1828500,946100,0.419818638,1.339283049,0.293963404,0.513253985,0.2565376,0.625707736,0.463376088,0.597559059
2014-03-26,0.348216867,57.0329895,89.53913116,1312300,788200,0.449563139,1.659892466,0.323737771,0.684809534,0.26143673,0.857426496,0.510695524,0.584256922
2014-03-27,0.312746033,58.40018845,92.402565,2612100,6283100,0.403236857,1.81354259,0.300300619,0.699140894,0.252474988,0.860841855,0.531350937,0.5911511
2014-03-28,0.345607809,57.95739746,91.40183258,1432700,786100,0.449223612,1.704161841,0.322000615,0.513603155,0.270865208,0.743847114,0.511942346,0.669366763
2014-03-31,0.331282045,57.31264114,90.123703,2511100,1755700,0.450459306,1.549440162,0.339628049,0.390765196,0.283193994,0.609589174,0.470287904,0.662731436
2014-04-01,0.343044136,58.07390594,90.30204773,1734700,1917300,0.450405114,1.474005181,0.320350151,0.441423488,0.277007601,0.708186981,0.460158493,0.644412061
2014-04-02,0.313716366,57.97291565,89.15270996,1535900,2146300,0.444322816,1.229621308,0.310472725,0.194917962,0.270913917,0.724537671,0.420631022,0.566287075
2014-04-03,0.309950814,58.3069458,89.32115173,1302400,1503700,0.44301643,1.180963927,0.313370822,0.156110818,0.250625104,0.637762726,0.430557286,0.531183886
2014-04-04,0.315618412,58.06613541,87.32962799,2842000,2976700,0.489534599,1.025132758,0.356679046,0.118869367,0.262922765,0.533569126,0.437082229,0.505048188
2014-04-07,0.31956234,57.79426575,86.59642792,3359500,1249400,0.471439896,1.364260809,0.346535403,0.187738211,0.240992464,0.520672813,0.436389625,0.514522474
2014-04-08,0.355128092,57.95739746,87.05220032,2701800,1122900,0.465663387,1.710611414,0.344466705,0.307788505,0.234699903,0.224633966,0.436210563,0.619638545
2014-04-09,0.368631343,57.83310318,89.40042114,1660500,1167900,0.420562146,1.886940237,0.344883891,0.356539068,0.242806483,0.236977114,0.428976754,0.591984947
2014-04-10,0.346375607,56.99416351,88.26099396,3138900,1283900,0.298261648,1.885677296,0.256658731,0.351529147,0.174079354,0.263654673,0.421132167,0.543839128
2014-04-11,0.333219356,56.00761414,87.4088974,2326100,1031200,0.389170761,1.556665375,0.3902371,0.411223135,0.21882915,0.270563319,0.35492444,0.588291937
2014-04-14,0.49915464,56.73781586,87.20082855,1852700,1073900,0.689254083,1.338809905,0.687948593,0.552789324,0.425203649,0.263953695,0.491134136,0.602199344
2014-04-15,0.556983553,57.09513474,87.19091797,2037600,991300,0.740875507,1.260446621,0.790620927,0.614865906,0.445496088,0.257398609,0.545529465,0.560842997
2014-04-16,0.535454665,57.48352432,89.07345581,2745900,1580500,0.732158891,1.051243004,0.765590868,0.597626637,0.465421364,0.283421606,0.564455607,0.453107106
2014-04-17,0.56004481,57.42140579,90.33176422,2176800,1553900,0.711354603,1.040925576,0.554484671,0.563138575,0.50666804,0.418116399,0.590964644,0.388246345
2014-04-21,0.48693146,58.06613541,91.07486725,1915400,1049000,0.641406207,1.228222362,0.574547483,0.467639729,0.49761509,0.308017382,0.624614564,0.304244603
2014-04-22,0.560980912,58.268116,91.37210846,1697900,894600,0.641406207,1.538224129,0.630552269,0.447427125,0.585524921,0.275047686,0.671293641,0.299823837
2014-04-23,0.652685111,58.14383698,90.17324829,3159000,678400,0.694110177,1.666196975,0.668932662,0.362950891,0.702350645,0.282011368,0.65876479,1.061933314
2014-04-24,0.695634369,57.35924149,89.806633,4182600,978100,0.713386434,1.585142109,0.7225556,0.625440613,0.770788155,0.323370556,0.595256601,1.568057058
2014-04-25,0.666461826,56.5358429,89.10315704,1935200,755400,0.697354478,1.597465012,0.450678463,0.507997511,0.743844764,0.32012451,0.425916518,1.993450753
2014-04-28,0.68586214,55.72019577,88.28079987,2530000,1075300,0.737790461,1.564952055,0.604285725,0.61827471,0.736332644,0.331373095,0.350971856,2.168318903
2014-04-29,0.706102814,55.77458191,88.86537933,2174200,875300,0.797432935,1.470986464,0.649165783,0.406897016,0.653527605,0.417950907,0.362454147,2.126488244
2014-04-30,0.776691675,56.49700165,88.93473816,2586000,1299800,0.919459482,1.281369742,0.73246494,0.286272483,0.708456091,0.390071464,0.345955649,2.140959321
2014-05-01,0.796186943,57.12620544,89.72737885,1842000,1438300,0.945180548,1.020118002,0.761856113,0.216772726,0.715968334,0.284265055,0.315965727,1.997194173
2014-05-02,0.797005347,57.92633438,94.0175705,3503300,3527000,0.936922347,0.996052471,0.780682476,0.197550422,0.75352902,0.31263414,0.388441899,1.699543741
2014-05-05,0.857846811,59.39447021,95.63256836,2591100,2290600,0.969723486,1.677263113,0.80744998,0.259572656,0.85224356,0.503529684,0.429482424,1.160582642
2014-05-06,1.078147283,59.58091736,95.64248657,2502900,1004500,1.178845365,2.416981288,1.007189297,0.575478237,1.103114136,0.492466771,0.459930813,0.362051859
2014-05-07,1.239696978,60.35772324,95.47405243,3237300,1336900,1.360833651,2.89936585,1.156551141,0.69811229,1.146081263,0.472318118,0.49778148,0.256393275
2014-05-08,1.479129688,59.96930695,95.91001892,1911300,989500,1.644707299,3.196971625,1.423505914,0.730712349,1.440755796,0.463703866,0.683273037,0.279948049
2014-05-09,1.633229445,60.00040436,96.30632019,2207100,601800,1.797458373,3.40342231,1.227870386,0.760580377,1.426924433,0.506470398,0.790076313,0.25103084
2014-05-12,1.62947702,60.07807541,97.20796204,1661600,1154600,1.841180979,3.446830243,1.664341779,0.826781074,1.458507574,0.490399702,0.860554034,0.298125088
2014-05-13,1.432529598,59.99262619,98.2483139,2123500,1222600,1.68936521,3.275336274,1.462822266,0.782623121,1.216496721,0.500645961,0.936610945,0.255090098
2014-05-14,1.101315081,60.03146744,99.91286469,1820300,1869800,1.385161924,3.049805535,1.169355721,0.734917449,1.004971453,0.540514451,0.892920303,0.200487688
2014-05-15,0.753689154,59.67414093,98.70407867,1639900,2086300,1.062765419,2.695118096,0.912157636,0.606202786,0.782405378,0.615852435,0.817721408,0.242937971
2014-05-16,0.483464135,59.65860367,99.2688446,1579900,1212800,0.682144917,1.786647708,0.58773192,0.394617209,0.490128249,0.42107734,0.711038434,0.253348294
2014-05-19,0.273725348,59.32457352,99.17965698,1485100,1164000,0.287082944,1.677162765,0.297411566,0.392461219,0.235378898,0.506578207,0.588328214,0.252417739
2014-05-20,0.362482696,58.99054337,99.2985611,1105000,1099500,0.300582765,1.676694407,0.324083725,0.365792646,0.228257226,0.522800351,0.485255139,0.241940731
2014-05-21,0.456749877,59.47216797,99.91286469,1711400,1245300,0.403371023,1.602935483,0.358737069,0.426143332,0.31723311,0.564294558,0.287124752,0.254671447
2014-05-22,0.407985065,59.34011078,100.5568924,1599200,804700,0.364553209,1.44788581,0.328476376,0.377152465,0.283043027,0.533170129,0.311423381,0.174165603
2014-05-23,0.440639266,59.03715134,99.67507172,1722300,975400,0.370831858,1.299877868,0.346890363,0.398823789,0.286183765,0.501569801,0.290137068,0.172739317
2014-05-27,0.415824138,59.36341095,99.46699524,1173600,1288900,0.395775308,0.955557304,0.43690391,0.409730526,0.315897116,0.357883051,0.300482913,0.177267096
2014-05-28,0.329710472,59.51100922,99.52644348,839300,1803400,0.354155701,0.652032645,0.519247064,0.409942245,0.279775974,0.299161337,0.344078097,0.212106006
2014-05-29,0.27280654,59.52654648,99.78405762,1217500,874300,0.307676719,0.505004696,0.568114221,0.415841613,0.235607977,0.275008291,0.362876778,0.198054345
2014-05-30,0.232179848,59.6042099,100.566803,2073700,1709400,0.232012394,0.496295087,0.599358384,0.495063034,0.168868792,0.287990815,0.416369079,0.186090878
2014-06-02,0.189492888,59.26241302,99.47690582,2014500,873900,0.223384118,0.498358411,0.525433766,0.48300073,0.147043042,0.260164026,0.396889299,0.184788863
2014-06-03,0.154175634,58.73420715,98.86260986,1786800,887100,0.20326741,0.481314014,0.524165573,0.538153528,0.129696815,0.255196745,0.354028318,0.220797383
2014-06-04,0.179427855,58.6254425,99.58589935,1878500,671300,0.280386039,0.530571168,0.6230912,0.559370569,0.203272344,0.260534198,0.349499829,0.248113209
2014-06-05,0.255805557,58.8507309,99.15985107,2907700,778700,0.340249508,0.513144029,0.670625657,0.499714401,0.296053393,0.259064442,0.288364743,0.286049425
2014-06-06,0.261986475,58.95946121,99.50662994,1567700,793500,0.351262271,0.539756016,0.701563265,0.516225987,0.327583292,0.308373449,0.250228448,0.281154925
2014-06-09,0.264738018,58.85847855,99.32829285,1375200,737700,0.353267912,0.440171019,0.71088756,0.431833099,0.369992733,0.304100554,0.208460114,0.267338349
2014-06-10,0.273721818,58.55552292,99.32829285,1494900,749200,0.363827374,0.443841478,0.772794527,0.420343884,0.393879836,0.280679753,0.180055477,0.251103434
2014-06-11,0.301103963,58.13604355,99.28865814,959900,991200,0.394538731,0.448053139,0.83268391,0.426120663,0.418367826,0.269635718,0.152583587,0.241192437
2014-06-12,0.363854669,57.75542831,98.92205811,2125800,689200,0.451095853,0.453512034,0.809916656,0.409124854,0.437052081,0.269862334,0.12303668,0.20808549
2014-06-13,0.431145163,57.32818222,97.25750732,2095200,861900,0.524429032,0.472672493,0.762629142,0.381929886,0.461329722,0.271892394,0.10686374,0.197781421
2014-06-16,0.463486158,56.90870667,96.87108612,2425700,965500,0.594151369,0.6800069,0.733333999,0.341348546,0.539522764,0.343197764,0.098867112,0.190417136
2014-06-17,0.522261606,56.90870667,96.74228668,1667800,465700,0.715317867,0.952249438,0.733490505,0.315881338,0.570215925,0.308504009,0.15360502,0.256441395
2014-06-18,0.570624951,57.43946838,96.841362,1770800,814900,0.810621065,1.154157734,0.763644985,0.351879366,0.625027604,0.358791506,0.192324954,0.285912545
2014-06-19,0.568401446,57.7516861,97.62409973,1355700,671700,0.810119605,1.217971988,0.731153053,0.377911689,0.624602908,0.369169791,0.172582139,0.277233364
2014-06-20,0.505966188,57.78290558,97.78263092,1690200,1236000,0.749665733,1.197604676,0.674236357,0.388791912,0.583484985,0.379819456,0.228169959,0.290192874
2014-06-23,0.43728796,57.80630875,97.32686615,993800,679200,0.642658115,1.104441183,0.564466536,0.389423008,0.514593692,0.394941237,0.320844922,0.336970662
2014-06-24,0.341954219,57.92340469,97.74300385,1251600,725100,0.512626084,1.014385163,0.438961486,0.389102459,0.415782377,0.411377605,0.377122642,0.329519432
2014-06-25,0.287274032,58.14194489,99.28865814,1271800,827000,0.416843906,0.86102308,0.350992891,0.353181635,0.331814731,0.382421228,0.416272897,0.44314879
2014-06-26,0.28819723,58.00144577,98.88243103,698800,725900,0.417731113,0.86102308,0.321758778,0.343011517,0.310720969,0.333712159,0.467726501,0.458426256
2014-06-27,0.296566051,57.94681931,100.7054977,1740900,1287500,0.43638706,0.854533534,0.29598655,0.239151736,0.321703579,0.271000481,0.495234499,0.501579
2014-06-30,0.291131857,57.96243286,101.3594437,1860700,1032200,0.437534298,1.276357267,0.303236053,0.345370769,0.321839061,0.445856178,0.486804962,0.539135249
2014-07-01,0.237931455,58.28244781,101.0027466,1822200,757900,0.355358131,1.592729779,0.265140487,0.451102864,0.260866017,0.498964455,0.402202363,0.506494335
2014-07-02,0.12843228,57.82974243,100.6757889,1405100,760900,0.230496346,1.659643873,0.182357211,0.468586173,0.15443617,0.533058102,0.279286341,0.434242134
2014-07-03,0.137028132,57.88437271,100.7946854,823300,390800,0.167577156,1.583766348,0.153407492,0.443516575,0.135944153,0.542742627,0.167539699,0.352334964
2014-07-07,0.124971662,57.69705963,100.4380035,1342600,656500,0.155576839,1.541323224,0.162705546,0.415997129,0.13586906,0.527963034,0.147740249,0.337918845
2014-07-08,0.17394015,57.72046661,99.69489288,953100,1044600,0.168067509,1.426267736,0.191507734,0.376887652,0.18747272,0.485014717,0.10838262,0.393317706
2014-07-09,0.159361194,57.8921814,102.4889603,1724700,1094400,0.177985422,1.13231458,0.192678418,0.276992187,0.19674909,0.416345664,0.112500787,0.352406061
2014-07-10,0.157525066,58.14194489,103.1825256,2965800,1544100,0.178562602,1.045215939,0.196317802,0.30201249,0.199511156,0.342319747,0.105375772,0.32577567
2014-07-11,0.133494801,58.22779846,102.6871185,1397100,673000,0.178562602,1.237686161,0.185708249,0.41194249,0.185404523,0.353194221,0.102259335,0.294061772
2014-07-14,0.133106495,58.4229393,103.0933456,984900,376500,0.200762506,1.120082058,0.203904521,0.426355941,0.177642687,0.346256705,0.109363585,0.252566275
2014-07-15,0.156061341,57.87656784,102.815918,1886000,495500,0.248467149,1.227896216,0.233681257,0.449174022,0.189653318,0.330756348,0.158042671,0.311818735
2014-07-16,0.17015662,58.29023743,103.4698563,2505000,479200,0.251609139,1.288741657,0.239805167,0.462828161,0.204558754,0.324187382,0.147147229,0.339911068
2014-07-17,0.15181942,57.68923187,102.2214432,1393700,653500,0.252599264,1.376284846,0.224326714,0.470280883,0.167818353,0.332249441,0.149877144,0.371276367
2014-07-18,0.16580663,58.54001617,103.0338974,2162600,1004800,0.266542337,1.304169593,0.227828402,0.463272313,0.181741423,0.336834479,0.202238766,0.371620331
2014-07-21,0.213513116,58.60245514,103.5788422,1701500,931200,0.315397057,1.248347994,0.251070728,0.388454504,0.219941595,0.353824649,0.191870467,0.359897328
2014-07-22,0.230459694,58.96149445,103.3806839,1908100,870100,0.332369479,1.111962696,0.253718132,0.302850003,0.233869744,0.310671291,0.213485343,0.343445906
2014-07-23,0.29962626,59.78886414,103.5293045,2461300,1056500,0.385587892,0.440049242,0.293574078,0.138896283,0.278999295,0.204110252,0.217169865,0.314686341
2014-07-24,0.472034162,57.62680054,102.5286026,5461400,1083600,0.5928722,0.429912705,0.463971969,0.13724927,0.460061184,0.201170751,0.211884433,0.303589281
2014-07-25,0.521522235,57.14286423,102.2709808,5582300,2480700,0.643253869,0.46421061,0.538323509,0.18609508,0.523728347,0.214953685,0.172821062,0.223234248
2014-07-28,0.58786498,58.50097275,105.6892548,2529800,1850700,0.757388659,0.514662309,0.616206317,0.195473274,0.624785273,0.245747322,0.138231808,0.254626094
2014-07-29,0.592954825,58.06391144,105.5010147,2034300,1142300,0.759262706,0.998523418,0.609062029,0.319659427,0.626372143,0.423639104,0.144913762,0.286628936
2014-07-30,0.624376673,58.14975357,107.9582062,1822700,1466200,0.749853405,1.207431598,0.649341931,0.411640707,0.652837722,0.502238435,0.134206139,0.298980316
2014-07-31,0.633536949,57.89997482,105.9468689,2825400,1319000,0.751800656,1.849869891,0.64220128,0.59810402,0.668148728,0.504630439,0.187220804,0.247099056
2014-08-01,0.632120095,57.34579849,105.1938553,1708000,984400,0.735344367,1.833837405,0.5920824,0.757857195,0.687069324,0.456850759,0.277037788,0.315346801
2014-08-04,0.721772091,57.03358459,103.9850845,1710400,1191200,0.791836437,1.789339806,0.671632395,0.855958219,0.767788644,0.492159112,0.329026912,0.381294364
2014-08-05,0.822758358,56.86187744,103.7968216,1611500,965900,0.857740725,1.769143079,0.769311784,0.874473336,0.866438909,0.647677048,0.343518538,0.368834061
2014-08-06,0.882618462,59.28934097,105.7090759,4620000,1840700,0.867136617,1.74200381,0.856569779,0.967364026,0.94150468,0.709997744,0.359026766,0.411098706
2014-08-07,0.79290432,59.78886414,106.0954971,3341100,1005400,0.748801823,1.723863124,0.768337291,0.984190022,0.823127568,0.722586061,0.459159471,0.457014398
2014-08-08,1.105929043,60.43673325,109.474144,2739400,1627700,0.974182027,1.548423474,1.067700926,0.911233489,1.100968006,0.791425566,0.485125342,0.561010362
2014-08-11,1.373698448,60.7020874,108.4833298,2105700,1175000,1.183620519,1.695348273,1.354218557,0.790082653,1.336307675,0.795923238,0.526856532,0.57382394
2014-08-12,1.642411195,60.50697327,108.6319504,2017400,861900,1.402003383,1.87144802,1.610669917,0.650595689,1.558843418,0.676805265,0.44502202,0.473997876
2014-08-13,1.76983357,60.60844803,107.9383926,2200600,932700,1.514815153,1.996560334,1.716597827,0.531263234,1.670420073,0.535797558,0.363762793,0.386054792
2014-08-14,1.826570834,60.95968628,108.1167374,1115200,928100,1.594705141,1.994991965,1.739636786,0.411221286,1.74985924,0.504436974,0.325225722,0.330712576
2014-08-15,1.845556148,61.24064255,107.5717926,2420400,961600,1.642898036,2.042501658,1.732482397,0.461742353,1.786232141,0.459526132,0.331637978,0.336968098
2014-08-18,1.734153982,61.29529953,108.2851715,1804100,1206900,1.574333628,1.979627837,1.574568083,0.4946819,1.679133205,0.459202959,0.3249624,0.329130233
